NGC3256, 156.9642, -43.9053, 12.2, 3.8
NGC5365, 209.4604, -43.9319, 12.5, 3.8
NGC5448, 210.7100, 49.1725, 11.9, 3.8
NGC151, 8.5117, -9.7050, 12.3, 3.8
NGC153, 8.5117, -9.7050, 12.3, 3.8
NGC4951, 196.2812, -6.4942, 12.6, 3.8
NGC2549, 124.7429, 57.8031, 12.2, 3.8
NGC3976, 178.9883, 6.7483, 12.3, 3.8
NGC4586, 189.6179, 4.3186, 12.6, 3.8
NGC7183, 330.5883, -18.9156, 12.9, 3.8
NGC4313, 185.6596, 11.8011, 12.8, 3.8
NGC4771, 193.3371, 1.2700, 13.0, 3.8
NGC7064, 322.2633, -52.7672, 13.1, 3.8
NGC7144, 328.1775, -48.2547, 11.7, 3.7
NGC514, 21.0162, 12.9172, 12.2, 3.7
NGC2935, 144.1858, -21.1278, 12.1, 3.7
NGC7329, 340.1008, -66.4792, 12.1, 3.7
NGC2782, 138.5208, 40.1136, 12.3, 3.7
NGC3041, 148.2796, 16.6775, 12.3, 3.7
NGC3673, 171.3029, -26.7367, 12.3, 3.7
NGC1569, 67.7046, 64.8481, 11.9, 3.7
NGC6643, 274.9400, 74.5683, 11.7, 3.7
NGC4357, 185.9962, 48.7800, 13.2, 3.7
NGC4381, 185.9962, 48.7800, 13.2, 3.7
NGC2770, 137.3896, 33.1242, 12.8, 3.7
NGC4219, 184.1142, -43.3225, 12.7, 3.7
NGC3972, 178.9387, 55.3200, 13.0, 3.7
NGC5290, 206.3296, 41.7131, 13.0, 3.7
NGC1596, 66.9083, -55.0264, 12.1, 3.7
NGC2992, 146.4246, -14.3269, 13.1, 3.7
NGC1622, 69.1525, -3.1883, 13.4, 3.7
NGC5308, 206.7500, 60.9728, 12.3, 3.7
NGC973, 38.5838, 32.5056, 13.6, 3.7
NGC2681, 133.3854, 51.3131, 11.1, 3.6
NGC3059, 147.5333, -73.9214, 11.7, 3.6
NGC4571, 189.2350, 14.2175, 11.8, 3.6
NGC685, 26.9283, -52.7619, 11.5, 3.6
NGC4204, 183.8092, 20.6589, 12.9, 3.6
NGC5892, 228.4504, -15.4642, 12.4, 3.6
NGC6868, 302.4750, -48.3800, 11.7, 3.6
NGC2283, 101.4692, -18.2103, 12.2, 3.6
NGC895, 35.4021, -5.5211, 12.3, 3.6
NGC4373, 186.3237, -39.7606, 11.9, 3.6
NGC4984, 197.2379, -15.5158, 12.3, 3.6
NGC5832, 224.4404, 71.6814, 12.9, 3.6
NGC1201, 46.0329, -26.0689, 11.7, 3.6
NGC2552, 124.8317, 50.0069, 12.6, 3.6
NGC2273, 102.5350, 60.8458, 12.6, 3.6
NGC3095, 150.0237, -31.5533, 12.4, 3.6
NGC6070, 242.4942, 0.7100, 12.5, 3.6
NGC1415, 55.2371, -22.5642, 12.8, 3.6
NGC5320, 207.5842, 41.3661, 12.8, 3.6
NGC3187, 154.4487, 21.8739, 13.9, 3.6
NGC2713, 134.3358, 2.9214, 12.7, 3.6
NGC4251, 184.5350, 28.1753, 11.6, 3.6
NGC6255, 253.6975, 36.5017, 13.5, 3.6
NGC7041, 319.1338, -48.3631, 12.1, 3.6
NGC1507, 61.1133, -2.1886, 12.9, 3.6
NGC3573, 167.8254, -36.8756, 13.3, 3.6
NGC4522, 188.4154, 9.1742, 13.0, 3.6
NGC5560, 215.0183, 3.9928, 13.2, 3.6
NGC5951, 233.4296, 15.0075, 13.4, 3.6
NGC360, 15.7146, -65.6089, 13.3, 3.6
NGC2357, 109.4204, 23.3564, 14.0, 3.6
NGC2424, 115.1638, 39.2333, 13.6, 3.6
NGC404, 17.3621, 35.7183, 11.2, 3.5
NGC4624, 191.2754, 3.0553, 11.2, 3.5
NGC4664, 191.2754, 3.0553, 11.2, 3.5
NGC4665, 191.2754, 3.0553, 11.2, 3.5
NGC4203, 183.7708, 33.1975, 11.8, 3.5
NGC5885, 228.7675, -10.0858, 12.3, 3.5
NGC3433, 163.0167, 10.1478, 12.3, 3.5
NGC5061, 199.5217, -26.8372, 11.3, 3.5
NGC5085, 200.0729, -24.4403, 12.4, 3.5
NGC3261, 157.2558, -44.6575, 12.0, 3.5
NGC4459, 187.2500, 13.9786, 11.3, 3.5
NGC3414, 162.8171, 27.9750, 12.0, 3.5
NGC6223, 250.7675, 61.5786, 12.7, 3.5
NGC7418, 344.1496, -37.0289, 11.8, 3.5
NGC3941, 178.2304, 36.9869, 11.3, 3.5
NGC6221, 253.1921, -59.2183, 10.7, 3.5
NGC157, 8.6933, -8.3961, 11.0, 3.5
NGC2663, 131.2846, -33.7950, 11.6, 3.5
NGC7723, 354.7375, -12.9611, 11.9, 3.5
NGC4914, 195.1787, 37.3147, 12.5, 3.5
NGC918, 36.4617, 18.4958, 13.1, 3.5
NGC1559, 64.4029, -62.7839, 11.0, 3.5
NGC4380, 186.3421, 10.0167, 12.7, 3.5
NGC4424, 186.7975, 9.4214, 12.3, 3.5
