NGC171, 9.3396, -18.0656, 12.2, 2.1
NGC172, 9.3067, -21.4133, 13.4, 2.0
NGC173, 9.3017, 1.9422, 13.0, 3.2
NGC174, 9.2450, -28.5222, 12.9, 1.4
NGC175, 9.3396, -18.0656, 12.2, 2.1
NGC177, 9.3929, -21.4508, 13.3, 2.2
NGC178, 9.7850, -13.8278, 12.6, 2.1
NGC179, 9.4429, -16.1500, 13.3, 0.9
NGC180, 9.4904, 8.6347, 12.9, 1.9
NGC181, 9.5971, 29.4733, 14.9, 0.7
NGC182, 9.5517, 2.7286, 12.4, 1.9
NGC183, 9.6221, 29.5117, 12.7, 1.7
NGC184, 9.6492, 29.4475, 14.7, 0.7
NGC185, 9.7400, 48.3372, 9.2, 8.0
NGC186, 9.6050, 3.1661, 13.4, 1.4
NGC187, 9.8758, -13.3436, 13.2, 1.3
NGC190, 9.7279, 7.0622, 14.0, 0.9
NGC190A, 9.7275, 7.0564, 14.8, 0.6
NGC191, 9.7467, -8.9972, 12.5, 1.4
NGC191A, 9.7504, -8.9850, 14.0, 0.7
NGC192, 9.8063, 0.8642, 12.6, 1.9
NGC193, 9.8271, 3.3311, 12.3, 1.4
NGC194, 9.8262, 3.0375, 12.2, 1.6
NGC195, 9.8987, -8.8058, 13.7, 1.2
NGC196, 9.8242, 0.9131, 12.9, 1.3
NGC197, 9.8279, 0.8925, 14.1, 0.7
NGC198, 9.8454, 2.7983, 13.2, 1.2
NGC199, 9.8879, 3.1381, 13.6, 1.2
NGC200, 9.8946, 2.8869, 12.6, 1.7
NGC201, 9.8954, 0.8603, 12.9, 1.8
NGC202, 9.9154, 3.5356, 14.3, 0.9
NGC203, 9.9146, 3.4425, 14.0, 0.9
NGC204, 9.9342, 3.3000, 12.9, 1.2
NGC207, 9.9196, -13.7636, 13.7, 0.9
NGC208, 10.0725, 2.7558, 14.3, 0.7
NGC209, 9.7646, -17.3917, 12.9, 1.1
NGC210, 10.1450, -12.1275, 10.9, 5.0
NGC211, 9.9146, 3.4425, 14.0, 0.9
NGC212, 10.0558, -55.8475, 13.3, 1.0
NGC213, 10.2913, 16.4697, 13.5, 1.5
NGC214, 10.3667, 25.4994, 12.3, 1.9
NGC215, 10.2037, -55.7858, 13.0, 1.1
NGC216, 10.3629, -20.9547, 13.2, 2.0
NGC217, 10.3912, -9.9783, 12.4, 2.7
NGC218, 11.6333, 36.3256, 12.6, 1.5
NGC219, 10.5471, 0.9044, 14.3, 0.5
NGC223, 10.5662, 0.8461, 13.2, 1.3
NGC226, 10.7246, 32.5803, 13.4, 0.9
NGC227, 10.6525, -0.4719, 12.2, 1.5
NGC228, 10.7271, 23.5033, 13.7, 1.2
NGC229, 10.7696, 23.5094, 14.1, 1.0
NGC230, 10.6125, -22.3711, 14.5, 1.1
NGC232, 10.6904, -22.4383, 13.3, 0.9
NGC233, 10.9021, 30.5869, 12.4, 1.2
NGC234, 10.8846, 14.3425, 12.6, 1.5
NGC235A, 10.7196, -22.4589, 13.2, 1.3
NGC235B, 10.7242, -22.4547, 13.5, 0.4
