NGC2025, 83.1404, -70.2844, 10.9, 1.9
NGC2027, 83.7492, -65.0836, 11.9, 0.7
NGC2028, 83.4525, -68.0481, 12.9, 0.5
NGC2031, 83.4246, -69.0131, 10.8, 3.4
NGC2033, 83.6275, -68.2200, 11.6, 0.5
NGC2036, 83.6312, -69.9356, 12.8, 0.6
NGC2037, 83.7250, -68.2633, 10.3, 0.5
NGC2038, 83.6767, -69.4369, 11.9, 1.7
NGC2041, 84.1171, -65.0103, 10.4, 0.7
NGC2042, 84.0400, -67.0764, 9.6, 9.0
NGC2044, 84.0250, -68.8014, 10.6, 2.0
NGC2046, 83.9067, -69.7592, 12.6, 1.3
NGC2047, 83.9712, -69.8072, 13.2, 0.8
NGC2050, 84.1621, -68.6164, 9.3, 1.0
NGC2051, 84.0308, -70.9886, 11.7, 1.7
NGC2053, 84.4158, -66.5869, 12.2, 1.2
NGC2055, 84.2625, -68.5683, 8.4, 0.6
NGC2056, 84.1421, -69.3281, 12.3, 1.7
NGC2057, 84.2300, -69.7311, 12.2, 1.8
NGC2058, 84.2262, -69.8378, 11.9, 1.8
NGC2059, 84.2525, -69.8708, 12.9, 1.0
NGC2062, 85.0117, -65.1242, 12.7, 0.9
NGC2065, 84.4104, -69.7633, 11.2, 2.6
NGC2066, 84.4300, -69.8333, 13.1, 0.7
NGC2072, 84.6021, -69.7658, 13.2, 1.3
NGC2088, 85.2496, -67.5344, 12.5, 1.7
NGC2091, 85.2421, -68.5628, 12.1, 1.7
NGC2093, 85.4575, -67.0786, 11.6, 1.7
NGC2095, 85.7083, -66.6800, 13.1, 0.8
NGC2096, 85.5746, -67.5414, 11.3, 1.2
NGC2097, 86.0667, -61.2144, 13.7, 1.8
NGC2098, 85.6267, -67.7244, 10.7, 1.6
NGC2100, 85.5379, -68.7881, 9.6, 2.8
NGC2102, 85.5858, -68.5128, 11.4, 1.0
NGC2105, 86.0800, -65.0822, 12.2, 1.7
NGC2107, 85.8042, -69.3600, 11.5, 2.1
NGC2108, 85.9804, -68.8192, 12.8, 2.0
NGC2109, 86.0958, -67.4522, 12.2, 2.0
NGC2111, 86.1379, -69.0067, 12.5, 1.6
NGC2112, 88.4383, 0.4108, 9.1, 18.0
NGC2114, 86.5508, -67.9517, 12.5, 1.0
NGC2116, 86.8133, -67.4919, 12.9, 1.0
NGC2117, 86.9417, -66.5497, 12.7, 1.3
NGC2118, 86.9150, -68.8681, 12.0, 1.3
NGC2120, 87.6450, -62.3250, 12.7, 2.0
NGC2121, 87.0517, -70.5189, 12.4, 2.7
NGC2123, 87.9308, -64.6783, 12.6, 1.2
NGC2126, 90.6371, 49.8658, 10.2, 6.0
NGC2127, 87.8433, -68.6386, 11.6, 1.2
